max_depth, cross_val_score, training_score, testing_score
1,0.45697816888, 0.457031900139, 0.467641729226
2,0.45697816888, 0.457031900139, 0.467641729226
3,0.473737790392, 0.471234396671, 0.481491069117
4,0.506621384212, 0.506796116505, 0.509966347398
5,0.520497004623, 0.524937586685, 0.531711105359
6,0.52931679899, 0.539417475728, 0.534040900854
7,0.546963331399, 0.554285714286, 0.547890240746
8,0.552180648759, 0.568321775312, 0.557856588144
9,0.558831634122, 0.582302357836, 0.559409785141
10,0.561951403548, 0.601109570042, 0.561480714471
11,0.568939951995, 0.620194174757, 0.566787470878
12,0.569099429956, 0.64294036061, 0.573388558115
13,0.577586482476, 0.666518723994, 0.57610665286
14,0.582648227211, 0.691040221914, 0.590473725084
15,0.587028715238, 0.719500693481, 0.592415221331
16,0.589466248494, 0.749514563107, 0.593580119078
17,0.59447308945, 0.778862690707, 0.604193631892
18,0.599296866015, 0.805048543689, 0.605746828889
19,0.601625342323, 0.831511789182, 0.607300025887
20,0.601016474304, 0.85547850208, 0.607688325136
21,0.603791926639, 0.876449375867, 0.610535852964
22,0.604069246607, 0.893703190014, 0.613383380792
23,0.602905903056, 0.907850208044, 0.612218483044
24,0.6060152765, 0.91972260749, 0.611700750712
25,0.606349894057, 0.929375866852, 0.612089049961
26,0.607404724005, 0.935589459085, 0.613901113125
27,0.608569569963, 0.94080443828, 0.61454827854
28,0.609569173426, 0.944743411928, 0.613771680041
29,0.61023470374, 0.948127600555, 0.61454827854
30,0.610510947487, 0.949791955617, 0.613642246958
31,0.610621719585, 0.951345353675, 0.614289412374
32,0.611065919508, 0.952233009709, 0.614807144706
33,0.610623010768, 0.952732316227, 0.614677711623
34,0.610511744798, 0.95306518724, 0.614677711623
35,0.610677918315, 0.953176144244, 0.61454827854
36,0.610622888191, 0.953231622746, 0.614677711623
37,0.610678443746, 0.953231622746, 0.614677711623
38,0.610733906863, 0.953231622746, 0.614677711623
39,0.610733906863, 0.953231622746, 0.614677711623
40,0.610678443746, 0.953231622746, 0.614677711623
41,0.610678443746, 0.953231622746, 0.614677711623
42,0.610678443746, 0.953231622746, 0.614677711623
43,0.610678443746, 0.953231622746, 0.614677711623
44,0.610678443746, 0.953231622746, 0.614677711623
45,0.610678443746, 0.953231622746, 0.614677711623
46,0.610678443746, 0.953231622746, 0.614677711623
47,0.610678443746, 0.953231622746, 0.614677711623
48,0.610678443746, 0.953231622746, 0.614677711623
49,0.610678443746, 0.953231622746, 0.614677711623
50,0.610678443746, 0.953231622746, 0.614677711623
51,0.610678443746, 0.953231622746, 0.614677711623
52,0.610678443746, 0.953231622746, 0.614677711623
53,0.610678443746, 0.953231622746, 0.614677711623
54,0.610678443746, 0.953231622746, 0.614677711623
55,0.610678443746, 0.953231622746, 0.614677711623
56,0.610678443746, 0.953231622746, 0.614677711623
57,0.610678443746, 0.953231622746, 0.614677711623
58,0.610678443746, 0.953231622746, 0.614677711623
59,0.610678443746, 0.953231622746, 0.614677711623
60,0.610678443746, 0.953231622746, 0.614677711623
61,0.610678443746, 0.953231622746, 0.614677711623
62,0.610678443746, 0.953231622746, 0.614677711623
63,0.610678443746, 0.953231622746, 0.614677711623
64,0.610678443746, 0.953231622746, 0.614677711623
65,0.610678443746, 0.953231622746, 0.614677711623
66,0.610678443746, 0.953231622746, 0.614677711623
67,0.610678443746, 0.953231622746, 0.614677711623
68,0.610678443746, 0.953231622746, 0.614677711623
69,0.610678443746, 0.953231622746, 0.614677711623
70,0.610678443746, 0.953231622746, 0.614677711623
71,0.610678443746, 0.953231622746, 0.614677711623
72,0.610678443746, 0.953231622746, 0.614677711623
73,0.610678443746, 0.953231622746, 0.614677711623
74,0.610678443746, 0.953231622746, 0.614677711623
75,0.610678443746, 0.953231622746, 0.614677711623
76,0.610678443746, 0.953231622746, 0.614677711623
77,0.610678443746, 0.953231622746, 0.614677711623
78,0.610678443746, 0.953231622746, 0.614677711623
79,0.610678443746, 0.953231622746, 0.614677711623
80,0.610678443746, 0.953231622746, 0.614677711623
81,0.610678443746, 0.953231622746, 0.614677711623
82,0.610678443746, 0.953231622746, 0.614677711623
83,0.610678443746, 0.953231622746, 0.614677711623
84,0.610678443746, 0.953231622746, 0.614677711623
85,0.610678443746, 0.953231622746, 0.614677711623
86,0.610678443746, 0.953231622746, 0.614677711623
87,0.610678443746, 0.953231622746, 0.614677711623
88,0.610678443746, 0.953231622746, 0.614677711623
89,0.610678443746, 0.953231622746, 0.614677711623
90,0.610678443746, 0.953231622746, 0.614677711623
91,0.610678443746, 0.953231622746, 0.614677711623
92,0.610678443746, 0.953231622746, 0.614677711623
93,0.610678443746, 0.953231622746, 0.614677711623
94,0.610678443746, 0.953231622746, 0.614677711623
95,0.610678443746, 0.953231622746, 0.614677711623
96,0.610678443746, 0.953231622746, 0.614677711623
97,0.610678443746, 0.953231622746, 0.614677711623
98,0.610678443746, 0.953231622746, 0.614677711623
99,0.610678443746, 0.953231622746, 0.614677711623
100,0.610678443746, 0.953231622746, 0.614677711623
101,0.610678443746, 0.953231622746, 0.614677711623
102,0.610678443746, 0.953231622746, 0.614677711623
103,0.610678443746, 0.953231622746, 0.614677711623
104,0.610678443746, 0.953231622746, 0.614677711623
105,0.610678443746, 0.953231622746, 0.614677711623
106,0.610678443746, 0.953231622746, 0.614677711623
107,0.610678443746, 0.953231622746, 0.614677711623
108,0.610678443746, 0.953231622746, 0.614677711623
109,0.610678443746, 0.953231622746, 0.614677711623
110,0.610678443746, 0.953231622746, 0.614677711623
111,0.610678443746, 0.953231622746, 0.614677711623
112,0.610678443746, 0.953231622746, 0.614677711623
113,0.610678443746, 0.953231622746, 0.614677711623
114,0.610678443746, 0.953231622746, 0.614677711623
115,0.610678443746, 0.953231622746, 0.614677711623
116,0.610678443746, 0.953231622746, 0.614677711623
117,0.610678443746, 0.953231622746, 0.614677711623
118,0.610678443746, 0.953231622746, 0.614677711623
119,0.610678443746, 0.953231622746, 0.614677711623
120,0.610678443746, 0.953231622746, 0.614677711623
121,0.610678443746, 0.953231622746, 0.614677711623
122,0.610678443746, 0.953231622746, 0.614677711623
123,0.610678443746, 0.953231622746, 0.614677711623
124,0.610678443746, 0.953231622746, 0.614677711623
125,0.610678443746, 0.953231622746, 0.614677711623
126,0.610678443746, 0.953231622746, 0.614677711623
127,0.610678443746, 0.953231622746, 0.614677711623
128,0.610678443746, 0.953231622746, 0.614677711623
129,0.610678443746, 0.953231622746, 0.614677711623
130,0.610678443746, 0.953231622746, 0.614677711623
131,0.610678443746, 0.953231622746, 0.614677711623
132,0.610678443746, 0.953231622746, 0.614677711623
133,0.610678443746, 0.953231622746, 0.614677711623
134,0.610678443746, 0.953231622746, 0.614677711623
135,0.610678443746, 0.953231622746, 0.614677711623
136,0.610678443746, 0.953231622746, 0.614677711623
137,0.610678443746, 0.953231622746, 0.614677711623
138,0.610678443746, 0.953231622746, 0.614677711623
139,0.610678443746, 0.953231622746, 0.614677711623
140,0.610678443746, 0.953231622746, 0.614677711623
141,0.610678443746, 0.953231622746, 0.614677711623
142,0.610678443746, 0.953231622746, 0.614677711623
143,0.610678443746, 0.953231622746, 0.614677711623
144,0.610678443746, 0.953231622746, 0.614677711623
145,0.610678443746, 0.953231622746, 0.614677711623
146,0.610678443746, 0.953231622746, 0.614677711623
147,0.610678443746, 0.953231622746, 0.614677711623
148,0.610678443746, 0.953231622746, 0.614677711623
149,0.610678443746, 0.953231622746, 0.614677711623
150,0.610678443746, 0.953231622746, 0.614677711623
151,0.610678443746, 0.953231622746, 0.614677711623
152,0.610678443746, 0.953231622746, 0.614677711623
153,0.610678443746, 0.953231622746, 0.614677711623
154,0.610678443746, 0.953231622746, 0.614677711623
155,0.610678443746, 0.953231622746, 0.614677711623
156,0.610678443746, 0.953231622746, 0.614677711623
157,0.610678443746, 0.953231622746, 0.614677711623
158,0.610678443746, 0.953231622746, 0.614677711623
159,0.610678443746, 0.953231622746, 0.614677711623
160,0.610678443746, 0.953231622746, 0.614677711623
161,0.610678443746, 0.953231622746, 0.614677711623
162,0.610678443746, 0.953231622746, 0.614677711623
163,0.610678443746, 0.953231622746, 0.614677711623
164,0.610678443746, 0.953231622746, 0.614677711623
165,0.610678443746, 0.953231622746, 0.614677711623
166,0.610678443746, 0.953231622746, 0.614677711623
167,0.610678443746, 0.953231622746, 0.614677711623
168,0.610678443746, 0.953231622746, 0.614677711623
169,0.610678443746, 0.953231622746, 0.614677711623
170,0.610678443746, 0.953231622746, 0.614677711623
171,0.610678443746, 0.953231622746, 0.614677711623
172,0.610678443746, 0.953231622746, 0.614677711623
173,0.610678443746, 0.953231622746, 0.614677711623
174,0.610678443746, 0.953231622746, 0.614677711623
175,0.610678443746, 0.953231622746, 0.614677711623
176,0.610678443746, 0.953231622746, 0.614677711623
177,0.610678443746, 0.953231622746, 0.614677711623
178,0.610678443746, 0.953231622746, 0.614677711623
179,0.610678443746, 0.953231622746, 0.614677711623
180,0.610678443746, 0.953231622746, 0.614677711623
181,0.610678443746, 0.953231622746, 0.614677711623
182,0.610678443746, 0.953231622746, 0.614677711623
183,0.610678443746, 0.953231622746, 0.614677711623
184,0.610678443746, 0.953231622746, 0.614677711623
185,0.610678443746, 0.953231622746, 0.614677711623
186,0.610678443746, 0.953231622746, 0.614677711623
187,0.610678443746, 0.953231622746, 0.614677711623
188,0.610678443746, 0.953231622746, 0.614677711623
189,0.610678443746, 0.953231622746, 0.614677711623
190,0.610678443746, 0.953231622746, 0.614677711623
191,0.610678443746, 0.953231622746, 0.614677711623
192,0.610678443746, 0.953231622746, 0.614677711623
193,0.610678443746, 0.953231622746, 0.614677711623
194,0.610678443746, 0.953231622746, 0.614677711623
195,0.610678443746, 0.953231622746, 0.614677711623
196,0.610678443746, 0.953231622746, 0.614677711623
197,0.610678443746, 0.953231622746, 0.614677711623
198,0.610678443746, 0.953231622746, 0.614677711623
199,0.610678443746, 0.953231622746, 0.614677711623
200,0.610678443746, 0.953231622746, 0.614677711623
201,0.610678443746, 0.953231622746, 0.614677711623
202,0.610678443746, 0.953231622746, 0.614677711623
203,0.610678443746, 0.953231622746, 0.614677711623
204,0.610678443746, 0.953231622746, 0.614677711623
205,0.610678443746, 0.953231622746, 0.614677711623
206,0.610678443746, 0.953231622746, 0.614677711623
207,0.610678443746, 0.953231622746, 0.614677711623
208,0.610678443746, 0.953231622746, 0.614677711623
209,0.610678443746, 0.953231622746, 0.614677711623
210,0.610678443746, 0.953231622746, 0.614677711623
211,0.610678443746, 0.953231622746, 0.614677711623
212,0.610678443746, 0.953231622746, 0.614677711623
213,0.610678443746, 0.953231622746, 0.614677711623
214,0.610678443746, 0.953231622746, 0.614677711623
215,0.610678443746, 0.953231622746, 0.614677711623
216,0.610678443746, 0.953231622746, 0.614677711623
217,0.610678443746, 0.953231622746, 0.614677711623
218,0.610678443746, 0.953231622746, 0.614677711623
219,0.610678443746, 0.953231622746, 0.614677711623
220,0.610678443746, 0.953231622746, 0.614677711623
221,0.610678443746, 0.953231622746, 0.614677711623
222,0.610678443746, 0.953231622746, 0.614677711623
223,0.610678443746, 0.953231622746, 0.614677711623
224,0.610678443746, 0.953231622746, 0.614677711623
225,0.610678443746, 0.953231622746, 0.614677711623
226,0.610678443746, 0.953231622746, 0.614677711623
227,0.610678443746, 0.953231622746, 0.614677711623
228,0.610678443746, 0.953231622746, 0.614677711623
229,0.610678443746, 0.953231622746, 0.614677711623
230,0.610678443746, 0.953231622746, 0.614677711623
231,0.610678443746, 0.953231622746, 0.614677711623
232,0.610678443746, 0.953231622746, 0.614677711623
233,0.610678443746, 0.953231622746, 0.614677711623
234,0.610678443746, 0.953231622746, 0.614677711623
235,0.610678443746, 0.953231622746, 0.614677711623
236,0.610678443746, 0.953231622746, 0.614677711623
237,0.610678443746, 0.953231622746, 0.614677711623
238,0.610678443746, 0.953231622746, 0.614677711623
239,0.610678443746, 0.953231622746, 0.614677711623
240,0.610678443746, 0.953231622746, 0.614677711623
241,0.610678443746, 0.953231622746, 0.614677711623
242,0.610678443746, 0.953231622746, 0.614677711623
243,0.610678443746, 0.953231622746, 0.614677711623
244,0.610678443746, 0.953231622746, 0.614677711623
245,0.610678443746, 0.953231622746, 0.614677711623
246,0.610678443746, 0.953231622746, 0.614677711623
247,0.610678443746, 0.953231622746, 0.614677711623
248,0.610678443746, 0.953231622746, 0.614677711623
249,0.610678443746, 0.953231622746, 0.614677711623
250,0.610678443746, 0.953231622746, 0.614677711623
