2,0.950596826243
3,0.956263811584
4,0.954863590291
5,0.955596997103
6,0.956196769887
7,0.955796626457
8,0.956264166627
9,0.95619658851
10,0.956396394517
11,0.956063019889
12,0.956197578878
13,0.956063384788
14,0.956130270391
15,0.955930057663
16,0.956063613923
17,0.956263888097
18,0.955930797617
19,0.956397119559
20,0.956198420975
21,0.956197108943
22,0.955932003098
23,0.956330031084
24,0.955863317495
25,0.956196522027
26,0.956398541085
27,0.956397330904
28,0.956329293816
29,0.956461901765
30,0.956261846381
31,0.956396511022
32,0.956595896627
33,0.956596768381
34,0.956462211999
35,0.956730485337
36,0.956598726969
37,0.956330311355
38,0.956395037434
39,0.95659668843
40,0.956663644897
41,0.956728670308
42,0.956595286533
43,0.956529257337
44,0.956262331879
45,0.956665002544
46,0.956599745034
47,0.956660997616
48,0.956598862311
49,0.95672784555
50,0.956666462961
51,0.956661291788
52,0.956730067225
53,0.956601631798
54,0.956594878336
55,0.956660634605
56,0.956661739249
57,0.956664720939
58,0.956663262397
59,0.956463533988
60,0.956733732273
61,0.956666881293
62,0.956665289509
63,0.956734793912
64,0.95666367378
65,0.956659148712
66,0.956592201865
67,0.956731665716
68,0.956596981294
69,0.956729602808
70,0.95672926808
71,0.956661981487
72,0.956664395475
73,0.956726336323
74,0.956668619668
75,0.956670818437
76,0.956734337409
77,0.956607415307
78,0.956664522843
79,0.956661921591
80,0.956662424438
81,0.956659689993
82,0.956737161004
83,0.956663429465
84,0.956598047333
85,0.956666347569
86,0.956592972597
87,0.956668511237
88,0.956662561923
89,0.95666651675
90,0.956661674825
91,0.956731920249
92,0.956594728583
93,0.956598801711
94,0.956661841278
95,0.956599017712
96,0.956663005134
97,0.956662341247
98,0.956603306622
99,0.956600457839
100,0.956730005778
101,0.956668025591
102,0.956661024649
103,0.956658037187
104,0.956664829791
105,0.956661628669
106,0.956664764446
107,0.956671861613
108,0.956594834553
109,0.956661743569
110,0.956664884858
111,0.956656378357
112,0.95659041438
113,0.956662475764
114,0.956601234236
115,0.956672623759
116,0.956663074713
117,0.956597597194
118,0.956596684352
119,0.95659416982
120,0.95659546851
121,0.956671781834
122,0.956596675626
123,0.956590187504
124,0.956661201822
125,0.956672366137
126,0.956604138831
127,0.956590143235
128,0.956590236566
129,0.956598658532
130,0.956596570136
131,0.956597625253
132,0.956596359905
133,0.956655180294
134,0.956664946783
135,0.956603551604
136,0.95659519336
137,0.956670266146
138,0.956591539075
139,0.956663621059
140,0.956665969254
141,0.956669185021
142,0.956597623713
143,0.956584093029
144,0.956608360401
145,0.956662606842
146,0.956671555238
147,0.956596653849
148,0.956590996513
149,0.956657846993
150,0.956661052772
151,0.956663895339
152,0.956663628769
153,0.956607531068
154,0.956594396259
155,0.956662600191
156,0.956590555741
157,0.956595084914
158,0.956674480606
159,0.956669378561
160,0.95660995316
161,0.956589684435
162,0.956660567079
163,0.956584452297
164,0.956664345729
165,0.956665749709
166,0.956599092588
167,0.956619394869
168,0.956595693113
169,0.95659305642
170,0.956590591974
171,0.956588760038
172,0.956606037718
173,0.956662990652
174,0.956597117734
175,0.956615374939
176,0.956588610603
177,0.956592478011
178,0.956592184823
