@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
4621,30,120000,1,cluster3
4622,25,12000,1,cluster1
4623,31,56000,0,cluster2
4624,24,50000,0,cluster0
4625,25,65000,1,cluster0
4626,37,55000,1,cluster2
4627,22,14000,1,cluster1
4628,28,7000,1,cluster1
4629,27,120000,1,cluster3
4630,32,10000,1,cluster1
4631,46,30000,1,cluster5
4632,30,29000,0,cluster1
4633,32,138500,0,cluster3
4634,48,50000,1,cluster5
4635,38,150000,1,cluster6
4636,30,32000,1,cluster0
4637,28,20000,1,cluster1
4638,29,42000,1,cluster0
4639,25,32000,1,cluster0
4640,22,50000,1,cluster0
4641,26,85000,1,cluster2
4642,18,150000,1,cluster6
4643,58,35000,1,cluster5
4644,33,71000,0,cluster2
4645,28,22800,1,cluster1
4646,40,37447,1,cluster4
4647,16,12000,1,cluster1
4648,27,75000,1,cluster2
4649,25,50000,1,cluster0
4650,30,37000,0,cluster0
4651,27,42000,1,cluster0
4652,30,160000,1,cluster6
4653,27,60000,1,cluster0
4654,21,200000,0,cluster6
4655,32,58000,1,cluster2
4656,38,44000,1,cluster4
4657,28,200000,1,cluster6
4658,26,10000,1,cluster1
4659,27,33000,1,cluster0
4660,28,80000,1,cluster2
4661,31,27000,1,cluster4
4662,31,48000,1,cluster0
4663,27,6000,1,cluster1
4664,26,32000,1,cluster0
4665,25,35000,1,cluster0
4666,36,90000,1,cluster3
4667,36,70000,1,cluster2
4668,29,25000,0,cluster1
4669,31,20000,1,cluster1
4670,25,36000,1,cluster0
4671,18,18000,1,cluster1
4672,32,130000,1,cluster3
4673,29,41000,0,cluster0
4674,31,45000,1,cluster0
4675,34,56000,0,cluster2
4676,25,39000,1,cluster0
4677,28,30000,1,cluster1
4678,22,39600,1,cluster0
4679,30,12000,0,cluster1
4680,26,60000,0,cluster0
4681,28,14000,1,cluster1
4682,27,11000,0,cluster1
4683,23,48000,1,cluster0
4684,32,78000,1,cluster2
4685,33,50000,1,cluster2
4686,30,43000,1,cluster0
4687,28,80000,1,cluster2
4688,29,85000,1,cluster2
4689,41,40000,1,cluster4
4690,46,95000,1,cluster3
4691,28,10000,1,cluster1
4692,29,30000,1,cluster1
4693,25,30000,1,cluster1
4694,28,50000,1,cluster0
4695,27,10000,1,cluster1
4696,27,52500,0,cluster0
4697,50,16000,1,cluster5
4698,22,30000,1,cluster1
4699,22,12000,1,cluster1
4700,24,54384,1,cluster0
4701,25,30000,1,cluster1
4702,29,12000,1,cluster1
4703,45,12000,1,cluster4
4704,28,10000,1,cluster1
4705,35,30000,1,cluster4
4706,29,65000,1,cluster2
4707,34,33136,1,cluster4
4708,27,26000,1,cluster1
4709,31,20000,1,cluster1
4710,27,10000,1,cluster1
4711,22,10000,1,cluster1
4712,36,68000,0,cluster2
4713,41,48000,1,cluster4
4714,52,65000,1,cluster5
4715,52,100000,1,cluster5
4716,25,30000,1,cluster1
4717,30,20000,1,cluster1
4718,52,42000,1,cluster5
4719,29,33000,1,cluster0
4720,46,10000,1,cluster4
4721,42,16000,1,cluster4
4722,28,26000,0,cluster1
4723,33,28600,0,cluster4
4724,39,40000,1,cluster4
4725,24,20000,1,cluster1
4726,41,15000,1,cluster4
4727,36,56000,1,cluster2
4728,33,160000,1,cluster6
4729,47,160000,1,cluster6
4730,30,10000,1,cluster1
4731,51,120000,1,cluster3
4732,25,200000,1,cluster6
4733,31,45000,1,cluster0
4734,32,36000,1,cluster4
4735,30,55000,1,cluster2
4736,45,63000,0,cluster5
4737,25,18000,1,cluster1
4738,25,40000,1,cluster0
4739,27,127000,1,cluster3
4740,48,110000,1,cluster3
4741,50,145000,0,cluster3
4742,25,15000,1,cluster1
4743,24,100000,1,cluster3
4744,27,40000,1,cluster0
4745,24,40000,0,cluster0
4746,31,60000,1,cluster2
4747,27,60000,0,cluster0
4748,21,81000,1,cluster2
4749,22,20000,1,cluster1
4750,23,115000,1,cluster3
4751,29,45000,1,cluster0
4752,19,8500,1,cluster1
4753,27,27000,1,cluster1
4754,42,35000,1,cluster4
4755,30,32500,1,cluster0
4756,42,50000,1,cluster5
4757,29,30000,0,cluster1
4758,27,135000,1,cluster3
4759,25,8000,0,cluster1
4760,29,50000,1,cluster0
4761,23,56000,1,cluster0
4762,24,6000,1,cluster1
4763,26,34000,1,cluster0
4764,22,14000,1,cluster1
4765,25,50000,0,cluster0
4766,37,88000,1,cluster3
4767,30,20000,0,cluster1
4768,23,18000,1,cluster1
4769,26,200000,1,cluster6
4770,24,10000,0,cluster1
4771,27,48000,0,cluster0
4772,29,47000,0,cluster0
4773,24,66000,0,cluster0
4774,28,80000,1,cluster2
4775,31,44000,1,cluster0
4776,30,8000,1,cluster1
4777,25,46000,1,cluster0
4778,68,42000,1,cluster5
4779,27,17000,1,cluster1
4780,28,77000,1,cluster2
4781,23,58000,1,cluster0
4782,23,20000,1,cluster1
4783,28,66000,1,cluster2
4784,32,28000,1,cluster4
4785,27,200000,1,cluster6
4786,35,35000,1,cluster4
4787,26,150000,1,cluster6
4788,43,30000,1,cluster4
4789,25,12000,0,cluster1
4790,28,45000,0,cluster0
4791,28,110000,1,cluster3
4792,26,60000,1,cluster0
4793,40,62000,0,cluster2
4794,28,36000,1,cluster0
4795,25,6000,1,cluster1
4796,28,45000,1,cluster0
4797,25,60000,1,cluster0
4798,28,10000,0,cluster1
4799,32,30000,1,cluster4
4800,26,65000,1,cluster2
4801,30,42000,1,cluster0
4802,29,34000,1,cluster0
4803,26,42000,0,cluster0
4804,50,20000,1,cluster5
4805,27,65000,1,cluster2
4806,25,45000,1,cluster0
4807,37,35000,0,cluster4
4808,42,80000,1,cluster3
4809,50,105000,0,cluster3
4810,21,24000,1,cluster1
4811,20,16800,1,cluster1
4812,32,24000,0,cluster4
4813,34,60000,0,cluster2
4814,27,10000,1,cluster1
4815,26,19000,0,cluster1
4816,40,26000,0,cluster4
4817,30,36000,1,cluster0
4818,32,170000,1,cluster6
4819,29,18000,1,cluster1
4820,37,50000,1,cluster4
4821,25,30000,0,cluster1
4822,24,57600,1,cluster0
4823,55,13000,1,cluster5
4824,54,58000,1,cluster5
4825,40,45000,1,cluster4
4826,24,48000,0,cluster0
4827,35,26000,1,cluster4
4828,29,65000,1,cluster2
4829,31,30000,1,cluster4
4830,26,14400,1,cluster1
4831,24,16500,0,cluster1
4832,35,47000,1,cluster4
4833,26,21600,1,cluster1
4834,36,7700,1,cluster4
4835,45,80000,1,cluster5
4836,37,45000,1,cluster4
4837,33,20000,1,cluster4
4838,28,33000,1,cluster0
4839,18,31200,1,cluster1
4840,23,6000,1,cluster1
4841,21,15000,0,cluster1
4842,26,60000,1,cluster0
4843,25,12000,0,cluster1
4844,20,10000,1,cluster1
4845,35,100000,1,cluster3
4846,26,45740,1,cluster0
4847,50,60000,1,cluster5
4848,34,12000,1,cluster4
4849,57,93000,1,cluster5
4850,26,45000,1,cluster0
4851,22,14000,0,cluster1
4852,34,107400,1,cluster3
4853,41,86000,1,cluster3
4854,29,65000,1,cluster2
4855,41,75000,0,cluster2
4856,24,21000,0,cluster1
4857,26,6000,1,cluster1
4858,30,40000,1,cluster0
4859,19,20000,1,cluster1
4860,29,85000,1,cluster2
4861,25,66000,1,cluster0
4862,29,25000,0,cluster1
4863,17,12000,1,cluster1
4864,28,105000,1,cluster3
4865,26,82500,1,cluster2
4866,50,93000,0,cluster5
4867,21,7000,1,cluster1
4868,33,28000,1,cluster4
4869,24,100000,1,cluster3
4870,30,40000,1,cluster0
4871,25,38000,1,cluster0
4872,25,55000,1,cluster0
4873,43,30000,1,cluster4
4874,33,6000,1,cluster4
4875,21,40000,1,cluster0
4876,44,90000,0,cluster3
4877,29,27000,1,cluster1
4878,25,48000,0,cluster0
4879,43,25000,0,cluster4
4880,30,21000,1,cluster1
4881,36,9000,0,cluster4
4882,26,40000,1,cluster0
4883,24,6000,0,cluster1
4884,28,60000,1,cluster2
4885,27,48000,0,cluster0
4886,35,85000,1,cluster2
4887,29,52000,0,cluster0
4888,40,34000,1,cluster4
4889,28,20600,1,cluster1
4890,30,50000,1,cluster0
4891,30,24000,1,cluster1
4892,27,41000,1,cluster0
4893,34,36000,1,cluster4
4894,35,70000,1,cluster2
4895,25,24000,1,cluster1
4896,28,14000,1,cluster1
4897,30,15000,1,cluster1
4898,28,31000,1,cluster0
4899,30,12000,1,cluster1
4900,41,90000,1,cluster3
4901,41,25000,1,cluster4
4902,24,45000,1,cluster0
4903,32,80000,0,cluster2
4904,32,45000,1,cluster0
4905,36,50000,1,cluster2
4906,32,50000,1,cluster2
4907,26,34000,1,cluster0
4908,32,60000,1,cluster2
4909,20,60000,1,cluster0
4910,28,87000,1,cluster2
4911,34,19000,1,cluster4
4912,22,13000,1,cluster1
4913,44,25000,1,cluster4
4914,28,75000,0,cluster2
4915,26,75000,1,cluster2
4916,32,7000,1,cluster1
4917,23,30000,1,cluster1
4918,41,82000,0,cluster3
4919,30,80000,1,cluster2
4920,32,50000,1,cluster2
4921,43,36000,0,cluster4
4922,48,12000,1,cluster4
4923,19,6000,1,cluster1
4924,23,60000,1,cluster0
4925,25,37000,1,cluster0
4926,39,50000,1,cluster4
4927,31,25000,1,cluster4
4928,25,50000,0,cluster0
4929,36,20000,1,cluster4
4930,30,37000,1,cluster0
4931,21,20000,1,cluster1
4932,20,108000,1,cluster3
4933,23,24000,1,cluster1
4934,40,40000,1,cluster4
4935,37,95000,1,cluster3
4936,19,36000,1,cluster0
4937,33,12000,1,cluster4
4938,19,14000,1,cluster1
4939,28,16200,1,cluster1
4940,35,75000,1,cluster2
4941,28,90000,1,cluster2
4942,35,35000,1,cluster4
4943,32,18000,1,cluster4
4944,20,60000,1,cluster0
4945,31,75000,1,cluster2
4946,23,14400,1,cluster1
4947,36,38000,1,cluster4
4948,30,46000,1,cluster0
4949,22,100000,1,cluster2
4950,46,25000,1,cluster4
4951,28,72000,1,cluster2
4952,32,49000,1,cluster2
4953,29,32000,0,cluster0
4954,24,22000,1,cluster1
4955,27,43200,0,cluster0
4956,24,57000,1,cluster0
4957,33,30000,0,cluster4
4958,52,13000,1,cluster5
4959,34,38000,1,cluster4
4960,52,24000,1,cluster5
4961,25,25000,1,cluster1
4962,23,15000,1,cluster1
4963,33,70000,1,cluster2
4964,26,40000,1,cluster0
4965,45,72500,0,cluster5
4966,24,36000,1,cluster0
4967,24,39500,1,cluster0
4968,24,12000,1,cluster1
4969,30,120000,1,cluster3
4970,27,90000,1,cluster2
4971,24,40000,0,cluster0
4972,24,14000,1,cluster1
4973,26,20000,1,cluster1
4974,28,60000,0,cluster2
4975,30,20000,0,cluster1
4976,35,80000,1,cluster2
4977,30,8000,0,cluster1
4978,23,20000,1,cluster1
4979,23,30000,0,cluster1
4980,38,40000,1,cluster4
4981,37,20000,0,cluster4
4982,26,12000,1,cluster1
4983,24,47000,1,cluster0
4984,44,100000,1,cluster3
4985,24,48000,1,cluster0
4986,25,24000,1,cluster1
4987,24,60000,0,cluster0
4988,28,33000,1,cluster0
4989,40,40000,1,cluster4
4990,32,39000,1,cluster4
4991,29,10000,1,cluster1
4992,26,38000,1,cluster0
4993,26,20000,0,cluster1
4994,28,46000,1,cluster0
4995,44,32000,1,cluster4
4996,33,26400,1,cluster4
4997,41,80000,1,cluster3
4998,23,40000,0,cluster0
4999,24,27000,0,cluster1
5000,27,40000,1,cluster0
5001,25,14400,1,cluster1
5002,25,55000,1,cluster0
5003,24,50000,1,cluster0
5004,26,61800,0,cluster0
5005,42,50000,1,cluster5
5006,26,24000,0,cluster1
5007,37,30000,1,cluster4
5008,34,25000,1,cluster4
5009,23,60000,1,cluster0
5010,32,53000,0,cluster2
5011,32,20000,1,cluster4
5012,27,115000,1,cluster3
5013,19,21567,1,cluster1
5014,27,27000,0,cluster1
5015,27,65000,1,cluster2
5016,32,65000,1,cluster2
5017,23,65000,1,cluster0
5018,24,63000,1,cluster0
5019,40,50000,1,cluster4
5020,27,60000,1,cluster0
5021,20,20000,1,cluster1
5022,39,20000,1,cluster4
5023,33,8000,0,cluster4
5024,27,6000,1,cluster1
5025,29,40000,0,cluster0
5026,48,42000,0,cluster5
5027,23,60000,1,cluster0
5028,40,66000,1,cluster2
5029,42,50000,0,cluster5
5030,31,30000,0,cluster4
5031,31,170000,1,cluster6
5032,25,25000,1,cluster1
5033,25,38400,1,cluster0
5034,43,75000,1,cluster5
5035,35,50000,1,cluster2
5036,18,60000,1,cluster0
5037,36,200000,1,cluster6
5038,35,45000,1,cluster4
5039,38,50000,1,cluster4
5040,27,20000,1,cluster1
5041,25,7000,1,cluster1
5042,25,70000,1,cluster2
5043,31,40000,1,cluster0
5044,34,57000,1,cluster2
5045,31,50000,1,cluster0
5046,32,35000,1,cluster4
5047,28,12000,1,cluster1
5048,24,60000,0,cluster0
5049,25,10000,1,cluster1
5050,22,15000,1,cluster1
5051,31,20000,1,cluster1
5052,47,40000,0,cluster5
5053,28,25000,0,cluster1
5054,31,25000,1,cluster4
5055,23,46000,1,cluster0
5056,34,50000,0,cluster2
5057,38,45000,0,cluster4
5058,37,45000,1,cluster4
5059,23,6000,1,cluster1
5060,31,70000,1,cluster2
5061,32,53000,1,cluster2
5062,29,22000,1,cluster1
5063,31,48000,0,cluster0
5064,26,24000,1,cluster1
5065,41,20000,1,cluster4
5066,29,50000,1,cluster0
5067,39,8550,1,cluster4
5068,55,85000,0,cluster5
5069,26,31000,1,cluster1
5070,26,8000,1,cluster1
5071,36,80000,1,cluster2
5072,32,35000,1,cluster4
5073,32,20000,1,cluster4
5074,35,25000,1,cluster4
5075,26,66000,1,cluster2
5076,47,100000,0,cluster3
5077,31,12000,1,cluster1
5078,26,100000,1,cluster3
5079,29,100000,1,cluster3
5080,28,26000,1,cluster1
5081,26,40000,1,cluster0
5082,21,56000,1,cluster0
5083,50,60000,1,cluster5
5084,41,150000,1,cluster6
5085,25,9000,1,cluster1
5086,39,20000,1,cluster4
5087,25,49000,0,cluster0
5088,40,45000,0,cluster4
5089,24,10000,1,cluster1
5090,20,34000,1,cluster0
5091,25,24000,1,cluster1
5092,44,54000,1,cluster5
5093,24,24000,1,cluster1
5094,23,7000,1,cluster1
5095,43,85000,0,cluster3
5096,21,9000,0,cluster1
5097,33,47000,1,cluster2
5098,32,78000,1,cluster2
5099,26,28000,1,cluster1
5100,24,10000,1,cluster1
5101,28,40000,1,cluster0
5102,30,90000,1,cluster2
5103,29,15000,0,cluster1
5104,40,26000,1,cluster4
5105,36,93000,1,cluster3
5106,25,11500,1,cluster1
5107,29,18000,1,cluster1
5108,24,15000,1,cluster1
5109,30,30000,1,cluster1
5110,35,40000,1,cluster4
5111,27,12000,1,cluster1
5112,29,10000,1,cluster1
5113,24,30000,1,cluster1
5114,27,55000,1,cluster0
5115,32,36000,1,cluster4
5116,31,11500,1,cluster1
5117,28,60000,1,cluster2
5118,34,77000,1,cluster2
5119,30,19000,1,cluster1
5120,32,51000,1,cluster2
5121,23,32000,1,cluster0
5122,28,30000,1,cluster1
5123,31,40000,1,cluster0
5124,43,22000,1,cluster4
5125,22,20000,1,cluster1
5126,46,50000,1,cluster5
5127,33,30000,1,cluster4
5128,27,24000,0,cluster1
5129,25,62000,1,cluster0
5130,25,55000,0,cluster0
5131,22,45000,1,cluster0
5132,29,10000,1,cluster1
5133,34,10517,1,cluster4
5134,36,40000,1,cluster4
5135,27,12000,1,cluster1
5136,36,25000,1,cluster4
5137,24,19000,1,cluster1
5138,43,75000,0,cluster5
5139,33,70000,0,cluster2
5140,45,20000,1,cluster4
5141,39,70000,0,cluster2
5142,27,180000,1,cluster6
5143,22,12000,0,cluster1
5144,32,100000,1,cluster3
5145,30,60000,1,cluster2
5146,24,28000,0,cluster1
5147,28,53000,1,cluster0
5148,50,30000,1,cluster5
5149,30,8172,1,cluster1
5150,28,8000,1,cluster1
5151,36,35000,1,cluster4
5152,23,30000,0,cluster1
5153,39,40000,1,cluster4
5154,22,60000,1,cluster0
5155,28,66000,1,cluster2
5156,42,25000,1,cluster4
5157,25,15000,1,cluster1
5158,46,50000,1,cluster5
5159,25,32000,1,cluster0
5160,30,56000,0,cluster2
5161,32,20000,1,cluster4
5162,29,37000,1,cluster0
5163,22,9000,1,cluster1
5164,57,200000,1,cluster6
5165,38,85000,1,cluster3
5166,21,21000,1,cluster1
5167,29,10000,1,cluster1
5168,29,200000,1,cluster6
5169,21,36000,1,cluster0
5170,22,7200,1,cluster1
5171,35,170000,1,cluster6
5172,24,64000,1,cluster0
5173,41,32000,0,cluster4
5174,34,55000,1,cluster2
5175,25,10000,1,cluster1
5176,24,6000,0,cluster1
5177,24,38000,1,cluster0
5178,36,90000,1,cluster3
5179,30,40000,1,cluster0
5180,33,40000,1,cluster4
5181,44,68000,0,cluster5
5182,23,35000,1,cluster0
5183,23,25000,1,cluster1
5184,22,8461,1,cluster1
5185,33,10000,1,cluster4
5186,19,24000,1,cluster1
5187,33,60000,1,cluster2
5188,30,60000,1,cluster2
5189,33,65000,1,cluster2
5190,24,10000,1,cluster1
5191,52,10000,1,cluster5
5192,22,30000,0,cluster1
5193,31,6000,1,cluster1
5194,34,60000,1,cluster2
5195,25,60000,0,cluster0
5196,28,100000,1,cluster3
5197,48,11000,0,cluster4
5198,22,20000,1,cluster1
5199,28,45000,1,cluster0
5200,36,34000,1,cluster4
5201,23,6000,1,cluster1
5202,52,96000,0,cluster5
5203,39,40000,1,cluster4
5204,29,8000,0,cluster1
5205,28,200000,1,cluster6
5206,29,15000,1,cluster1
5207,32,20000,1,cluster4
5208,37,60000,1,cluster2
5209,36,39000,1,cluster4
5210,29,60000,0,cluster2
5211,36,200000,1,cluster6
5212,23,36000,1,cluster0
5213,25,57000,1,cluster0
5214,22,15000,1,cluster1
5215,31,20000,1,cluster1
5216,34,15000,1,cluster4
5217,30,60000,1,cluster2
5218,27,88000,0,cluster2
5219,25,7000,1,cluster1
5220,28,33000,1,cluster0
5221,33,10000,1,cluster4
5222,35,55000,0,cluster2
5223,55,120000,1,cluster3
5224,27,12000,1,cluster1
5225,35,87000,1,cluster3
5226,30,84000,1,cluster2
5227,37,65000,1,cluster2
5228,27,22000,0,cluster1
5229,39,40000,1,cluster4
5230,31,40000,1,cluster0
5231,36,28000,1,cluster4
5232,28,49248,1,cluster0
5233,26,11000,1,cluster1
5234,26,13000,0,cluster1
5235,21,9000,1,cluster1
5236,51,200000,1,cluster6
5237,23,24000,1,cluster1
5238,26,22000,1,cluster1
5239,20,18000,1,cluster1
5240,24,20000,1,cluster1
5241,25,95000,1,cluster2
5242,47,60000,1,cluster5
5243,29,20000,1,cluster1
5244,29,30000,1,cluster1
5245,40,28000,1,cluster4
5246,31,7000,1,cluster1
5247,26,9000,1,cluster1
5248,26,7700,1,cluster1
5249,48,60000,1,cluster5
5250,29,35000,1,cluster0
5251,29,20000,1,cluster1
5252,31,30000,0,cluster4
5253,24,12000,1,cluster1
5254,24,60000,1,cluster0
5255,56,60000,0,cluster5
5256,26,6000,0,cluster1
5257,32,135000,0,cluster3
5258,31,78000,1,cluster2
5259,28,36000,1,cluster0
5260,34,35000,1,cluster4
5261,20,30000,1,cluster1
5262,28,11000,1,cluster1
5263,24,33000,1,cluster0
5264,26,28000,1,cluster1
5265,34,32640,1,cluster4
5266,25,24000,1,cluster1
5267,32,48000,1,cluster0
5268,50,13750,0,cluster5
5269,30,42000,1,cluster0
5270,32,39000,1,cluster4
5271,39,40000,1,cluster4
5272,30,160000,1,cluster6
5273,32,46000,1,cluster0
5274,49,53000,1,cluster5
5275,52,15000,1,cluster5
5276,28,45000,1,cluster0
5277,29,42000,0,cluster0
5278,32,17000,1,cluster4
5279,50,40000,1,cluster5
5280,22,12000,1,cluster1
5281,27,30000,0,cluster1
5282,33,43000,0,cluster4
5283,23,60000,1,cluster0
5284,44,25000,1,cluster4
5285,37,60800,1,cluster2
5286,24,50000,1,cluster0
5287,24,32000,0,cluster0
5288,23,20000,0,cluster1
5289,32,75000,1,cluster2
5290,27,30000,1,cluster1
5291,27,30000,1,cluster1
5292,28,14000,1,cluster1
5293,44,45000,1,cluster5
5294,37,42000,1,cluster4
5295,27,12000,1,cluster1
5296,57,67000,1,cluster5
5297,30,49500,0,cluster0
5298,27,10000,1,cluster1
5299,40,15000,1,cluster4
5300,21,7000,1,cluster1
5301,45,41000,1,cluster5
5302,31,78000,1,cluster2
5303,28,25000,1,cluster1
5304,26,20000,1,cluster1
5305,35,9000,1,cluster4
5306,19,66000,0,cluster0
5307,24,70000,1,cluster2
5308,36,44000,0,cluster4
5309,34,85000,0,cluster2
5310,26,48000,1,cluster0
5311,29,54000,1,cluster0
5312,32,12000,1,cluster4
5313,25,25000,1,cluster1
5314,25,30000,1,cluster1
5315,31,20000,0,cluster1
5316,42,34000,1,cluster4
5317,25,33024,1,cluster0
5318,26,45000,1,cluster0
5319,34,95000,0,cluster3
5320,32,55000,1,cluster2
5321,42,198000,1,cluster6
5322,24,33000,1,cluster0
5323,35,83000,1,cluster2
5324,20,24000,1,cluster1
5325,36,35000,0,cluster4
5326,26,180000,1,cluster6
5327,27,52745,0,cluster0
5328,32,90000,0,cluster3
5329,25,22000,0,cluster1
5330,43,35000,0,cluster4
5331,27,45000,1,cluster0
5332,29,61000,1,cluster2
5333,27,17000,1,cluster1
5334,38,20000,1,cluster4
5335,32,50000,1,cluster2
5336,26,20000,0,cluster1
5337,33,106000,1,cluster3
5338,15,18000,1,cluster1
5339,34,65000,1,cluster2
5340,27,6000,1,cluster1
5341,22,51600,1,cluster0
5342,27,35000,1,cluster0
5343,36,52000,0,cluster2
5344,25,48000,1,cluster0
5345,27,16000,1,cluster1
5346,19,48000,1,cluster0
5347,30,90000,1,cluster2
5348,39,70000,0,cluster2
5349,28,20000,1,cluster1
5350,36,35000,1,cluster4
5351,49,107000,1,cluster3
5352,38,50000,1,cluster4
5353,30,19000,1,cluster1
5354,37,27000,1,cluster4
5355,27,20000,1,cluster1
5356,27,30000,0,cluster1
5357,35,35000,1,cluster4
5358,29,26000,1,cluster1
5359,26,6500,1,cluster1
5360,17,20000,1,cluster1
5361,28,20000,1,cluster1
5362,45,45000,0,cluster5
5363,33,8000,0,cluster4
5364,36,200000,1,cluster6
5365,32,60000,1,cluster2
5366,33,45000,1,cluster4
5367,34,7200,1,cluster4
5368,29,60000,0,cluster2
5369,24,87000,1,cluster2
5370,35,50000,1,cluster2
5371,27,20000,0,cluster1
5372,32,91000,1,cluster3
5373,41,99000,0,cluster3
5374,38,70000,1,cluster2
5375,28,30000,1,cluster1
5376,30,43000,1,cluster0
5377,22,200000,1,cluster6
5378,32,55000,0,cluster2
5379,43,20000,1,cluster4
5380,39,49000,1,cluster4
5381,40,75000,0,cluster2
5382,28,10000,1,cluster1
5383,27,77000,1,cluster2
5384,23,51000,1,cluster0
5385,35,20000,1,cluster4
5386,24,40000,1,cluster0
5387,44,23000,1,cluster4
5388,31,30000,1,cluster4
5389,34,17000,1,cluster4
5390,25,50000,1,cluster0
5391,24,9000,1,cluster1
5392,35,15000,1,cluster4
5393,55,24000,1,cluster5
5394,44,90000,1,cluster3
5395,21,6000,1,cluster1
5396,57,200000,1,cluster6
5397,52,75000,1,cluster5
5398,61,60000,1,cluster5
5399,31,60000,1,cluster2
5400,28,25000,1,cluster1
5401,25,9000,1,cluster1
5402,25,30000,0,cluster1
5403,25,12000,1,cluster1
5404,29,29000,0,cluster1
5405,40,30000,1,cluster4
5406,25,48000,1,cluster0
5407,24,27000,1,cluster1
5408,30,53000,1,cluster0
5409,52,41000,1,cluster5
5410,24,7623,1,cluster1
5411,47,97000,1,cluster3
5412,45,110000,1,cluster3
5413,25,40000,1,cluster0
5414,25,35000,0,cluster0
5415,28,53000,1,cluster0
5416,24,48000,1,cluster0
5417,27,50000,1,cluster0
5418,30,30000,0,cluster1
5419,41,56000,1,cluster5
5420,38,20000,0,cluster4
5421,34,50000,1,cluster2
5422,40,28000,0,cluster4
5423,32,120000,1,cluster3
5424,32,120000,1,cluster3
5425,21,12000,1,cluster1
5426,33,44000,1,cluster4
5427,35,15000,0,cluster4
5428,32,50000,0,cluster2
5429,31,45000,1,cluster0
5430,25,8250,1,cluster1
5431,29,50000,1,cluster0
5432,24,18000,1,cluster1
5433,38,80000,0,cluster2
5434,21,60000,1,cluster0
5435,31,70000,1,cluster2
5436,22,6000,1,cluster1
5437,36,45000,1,cluster4
5438,54,40000,1,cluster5
5439,29,52000,1,cluster0
5440,20,40000,1,cluster0
5441,50,35000,1,cluster5
5442,28,45600,0,cluster0
5443,33,140000,1,cluster3
5444,23,27000,1,cluster1
5445,31,45000,1,cluster0
5446,25,26000,0,cluster1
5447,40,15000,1,cluster4
5448,41,34000,0,cluster4
5449,25,30000,1,cluster1
5450,35,175000,1,cluster6
5451,33,73000,1,cluster2
5452,34,52000,0,cluster2
5453,22,70000,1,cluster0
5454,24,20000,1,cluster1
5455,27,43000,0,cluster0
5456,29,44000,1,cluster0
5457,34,95000,1,cluster3
5458,21,12000,1,cluster1
5459,23,30000,1,cluster1
5460,23,18660,1,cluster1
5461,25,20000,1,cluster1
5462,22,36000,1,cluster0
5463,25,38000,0,cluster0
5464,46,36000,1,cluster5
5465,36,30000,0,cluster4
5466,58,36000,1,cluster5
5467,28,30000,1,cluster1
5468,32,60000,1,cluster2
5469,36,55000,1,cluster2
5470,29,20000,1,cluster1
5471,23,10000,1,cluster1
5472,23,6000,1,cluster1
5473,54,19000,0,cluster5
5474,35,35000,1,cluster4
5475,24,50000,1,cluster0
5476,25,70000,1,cluster2
5477,25,45000,0,cluster0
5478,25,6000,1,cluster1
5479,26,9000,1,cluster1
5480,35,68000,0,cluster2
5481,22,30000,1,cluster1
5482,22,43000,0,cluster0
5483,33,70000,1,cluster2
5484,48,120000,1,cluster3
5485,53,68000,1,cluster5
5486,56,48000,0,cluster5
5487,25,51600,1,cluster0
5488,32,70000,1,cluster2
5489,28,20000,1,cluster1
5490,23,32000,1,cluster0
5491,26,50000,1,cluster0
5492,20,12000,1,cluster1
5493,28,30000,1,cluster1
5494,36,80000,0,cluster2
5495,34,20000,0,cluster4
5496,28,37000,1,cluster0
5497,25,7000,1,cluster1
5498,25,20000,1,cluster1
5499,28,40000,1,cluster0
5500,36,15000,1,cluster4
5501,38,20000,1,cluster4
5502,32,70000,1,cluster2
5503,27,70000,1,cluster2
5504,31,54000,1,cluster2
5505,30,60000,1,cluster2
5506,24,10000,1,cluster1
5507,23,60000,0,cluster0
5508,33,28800,1,cluster4
5509,40,32000,1,cluster4
5510,24,42000,0,cluster0
5511,29,85000,1,cluster2
5512,23,64800,1,cluster0
5513,19,7000,1,cluster1
5514,26,24000,1,cluster1
5515,21,32400,1,cluster0
5516,36,24000,0,cluster4
5517,50,102000,1,cluster3
5518,25,28000,1,cluster1
5519,52,99000,1,cluster5
5520,18,14400,1,cluster1
5521,26,30000,1,cluster1
5522,44,35000,0,cluster4
5523,39,21000,1,cluster4
5524,44,120000,1,cluster3
5525,33,90000,1,cluster3
5526,26,13000,0,cluster1
5527,31,36000,1,cluster0
5528,34,15000,0,cluster4
5529,34,45000,1,cluster4
5530,25,14400,1,cluster1
5531,27,35000,1,cluster0
5532,25,30000,0,cluster1
5533,30,65000,1,cluster2
5534,36,200000,1,cluster6
5535,28,25000,1,cluster1
5536,24,48000,0,cluster0
5537,43,68820,1,cluster5
5538,19,31500,1,cluster1
5539,51,200000,1,cluster6
5540,28,22000,1,cluster1
5541,30,14500,0,cluster1
5542,36,48000,1,cluster4
